order_id,customer_id,customer_name,city,state,product_id,product_name,category,quantity,unit_price,total_amount,order_date,status
250,78,Customer 78,São Paulo,PR,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-02-12,completed
251,251,Customer 251,São Paulo,DF,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-02-28,cancelled
252,1,Customer 1,Rio de Janeiro,RJ,10,USB Hub,Accessories,1,150.0,150.0,2026-06-05,cancelled
253,259,Customer 259,São Paulo,RJ,2,Notebook Air,Computers,1,3800.0,3800.0,2026-01-08,completed
254,60,Customer 60,Porto Alegre,BA,10,USB Hub,Accessories,1,150.0,150.0,2026-06-23,completed
255,231,Customer 231,Belo Horizonte,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-03-12,completed
256,185,Customer 185,Belo Horizonte,SP,7,Headset Pro,Accessories,3,650.0,1950.0,2026-01-13,completed
257,394,Customer 394,Curitiba,DF,7,Headset Pro,Accessories,3,650.0,1950.0,2026-03-19,cancelled
258,469,Customer 469,São Paulo,DF,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-07-16,completed
259,375,Customer 375,Brasília,RS,8,Webcam HD,Accessories,3,350.0,1050.0,2026-02-26,completed
260,111,Customer 111,Niterói,BA,9,SSD 1TB,Storage,1,700.0,700.0,2026-04-28,completed
261,440,Customer 440,Belo Horizonte,PR,10,USB Hub,Accessories,1,150.0,150.0,2026-05-17,completed
262,154,Customer 154,Niterói,BA,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-02-06,completed
263,27,Customer 27,Belo Horizonte,DF,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-05-02,completed
264,426,Customer 426,São Paulo,DF,8,Webcam HD,Accessories,1,350.0,350.0,2026-04-15,completed
265,327,Customer 327,São Paulo,RS,8,Webcam HD,Accessories,3,350.0,1050.0,2026-03-22,completed
266,14,Customer 14,Salvador,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-02-10,cancelled
267,412,Customer 412,São Paulo,SP,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-03-06,completed
268,22,Customer 22,Niterói,SP,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-07-15,completed
269,369,Customer 369,Rio de Janeiro,PR,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-05-11,completed
270,101,Customer 101,Salvador,RS,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-06-29,cancelled
271,233,Customer 233,Rio de Janeiro,DF,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-06-20,completed
272,313,Customer 313,Rio de Janeiro,RS,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-02-22,cancelled
273,60,Customer 60,Porto Alegre,BA,8,Webcam HD,Accessories,1,350.0,350.0,2026-08-18,completed
274,82,Customer 82,Belo Horizonte,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-02-12,cancelled
275,200,Customer 200,Brasília,RJ,7,Headset Pro,Accessories,4,650.0,2600.0,2026-01-15,cancelled
276,494,Customer 494,Curitiba,PR,7,Headset Pro,Accessories,1,650.0,650.0,2026-02-02,completed
277,197,Customer 197,Niterói,BA,2,Notebook Air,Computers,4,3800.0,15200.0,2026-08-08,cancelled
278,478,Customer 478,Rio de Janeiro,RS,9,SSD 1TB,Storage,2,700.0,1400.0,2026-08-22,completed
279,111,Customer 111,Niterói,BA,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-05-28,cancelled
280,126,Customer 126,Curitiba,SP,8,Webcam HD,Accessories,1,350.0,350.0,2026-03-11,completed
281,276,Customer 276,Belo Horizonte,DF,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-06-28,completed
282,233,Customer 233,Rio de Janeiro,DF,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-06-19,completed
283,301,Customer 301,Niterói,RJ,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-08-11,completed
284,145,Customer 145,Brasília,BA,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-03-04,cancelled
285,414,Customer 414,São Paulo,DF,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-01-25,completed
286,378,Customer 378,Porto Alegre,BA,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-04-03,completed
287,158,Customer 158,Curitiba,RS,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-02-08,completed
288,423,Customer 423,Salvador,PR,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-06-11,completed
289,107,Customer 107,Salvador,MG,6,Mouse Wireless,Accessories,4,180.0,720.0,2026-01-03,cancelled
290,390,Customer 390,São Paulo,SP,2,Notebook Air,Computers,3,3800.0,11400.0,2026-06-04,cancelled
291,235,Customer 235,Belo Horizonte,SP,9,SSD 1TB,Storage,2,700.0,1400.0,2026-01-23,cancelled
293,232,Customer 232,Salvador,MG,2,Notebook Air,Computers,1,3800.0,3800.0,2026-02-21,completed
294,108,Customer 108,Porto Alegre,PR,9,SSD 1TB,Storage,1,700.0,700.0,2026-01-07,completed
295,53,Customer 53,Niterói,BA,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-02-19,completed
296,68,Customer 68,Niterói,SP,7,Headset Pro,Accessories,4,650.0,2600.0,2026-01-19,completed
297,172,Customer 172,Rio de Janeiro,RS,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-03-18,completed
298,179,Customer 179,Brasília,PR,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-05-06,cancelled
299,210,Customer 210,Salvador,PR,3,Monitor 24,Monitors,3,1200.0,3600.0,2026-05-26,cancelled
300,465,Customer 465,Rio de Janeiro,DF,7,Headset Pro,Accessories,1,650.0,650.0,2026-01-08,cancelled
301,26,Customer 26,Porto Alegre,MG,2,Notebook Air,Computers,2,3800.0,7600.0,2026-01-26,completed
302,61,Customer 61,Brasília,PR,2,Notebook Air,Computers,3,3800.0,11400.0,2026-04-08,cancelled
303,52,Customer 52,São Paulo,MG,9,SSD 1TB,Storage,2,700.0,1400.0,2026-06-30,completed
304,499,Customer 499,Brasília,DF,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-02-04,completed
305,32,Customer 32,São Paulo,SP,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-04-06,cancelled
306,289,Customer 289,Curitiba,PR,10,USB Hub,Accessories,3,150.0,450.0,2026-01-21,cancelled
307,401,Customer 401,Brasília,RJ,10,USB Hub,Accessories,1,150.0,150.0,2026-02-10,completed
308,247,Customer 247,Salvador,PR,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-05-07,cancelled
309,403,Customer 403,Niterói,SP,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-04-01,completed
310,65,Customer 65,Belo Horizonte,DF,7,Headset Pro,Accessories,1,650.0,650.0,2026-04-23,completed
311,491,Customer 491,Brasília,MG,2,Notebook Air,Computers,3,3800.0,11400.0,2026-02-16,cancelled
312,295,Customer 295,Curitiba,PR,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-01-08,completed
313,220,Customer 220,Brasília,RS,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-04-08,completed
314,464,Customer 464,Belo Horizonte,SP,9,SSD 1TB,Storage,4,700.0,2800.0,2026-04-01,completed
315,387,Customer 387,Rio de Janeiro,RJ,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-04-04,completed
316,284,Customer 284,Belo Horizonte,RJ,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-08-20,completed
317,176,Customer 176,Belo Horizonte,BA,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-06-07,completed
319,84,Customer 84,Salvador,RJ,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-03-15,cancelled
320,432,Customer 432,Porto Alegre,RS,3,Monitor 24,Monitors,3,1200.0,3600.0,2026-04-03,completed
321,378,Customer 378,Porto Alegre,BA,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-07-01,completed
322,486,Customer 486,São Paulo,RS,10,USB Hub,Accessories,1,150.0,150.0,2026-07-17,completed
323,335,Customer 335,Belo Horizonte,BA,10,USB Hub,Accessories,1,150.0,150.0,2026-01-25,completed
324,424,Customer 424,Curitiba,SP,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-08-14,cancelled
325,290,Customer 290,Belo Horizonte,RJ,10,USB Hub,Accessories,1,150.0,150.0,2026-08-09,completed
326,468,Customer 468,Curitiba,MG,7,Headset Pro,Accessories,4,650.0,2600.0,2026-01-10,completed
327,14,Customer 14,Salvador,BA,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-01-20,completed
328,120,Customer 120,Rio de Janeiro,RJ,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-07-23,completed
329,3,Customer 3,Porto Alegre,DF,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-04-19,cancelled
330,441,Customer 441,Brasília,RS,9,SSD 1TB,Storage,4,700.0,2800.0,2026-03-21,completed
331,283,Customer 283,Porto Alegre,RJ,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-07-23,completed
332,218,Customer 218,Rio de Janeiro,PR,8,Webcam HD,Accessories,1,350.0,350.0,2026-02-08,completed
333,269,Customer 269,Curitiba,RJ,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-02-21,completed
334,396,Customer 396,Salvador,RS,9,SSD 1TB,Storage,3,700.0,2100.0,2026-08-19,completed
335,298,Customer 298,Belo Horizonte,PR,10,USB Hub,Accessories,4,150.0,600.0,2026-08-11,completed
336,59,Customer 59,Porto Alegre,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-03-31,cancelled
337,241,Customer 241,São Paulo,BA,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-05-01,completed
338,365,Customer 365,Rio de Janeiro,BA,7,Headset Pro,Accessories,4,650.0,2600.0,2026-08-23,completed
339,185,Customer 185,Belo Horizonte,SP,2,Notebook Air,Computers,1,3800.0,3800.0,2026-08-12,completed
340,441,Customer 441,Brasília,RS,8,Webcam HD,Accessories,1,350.0,350.0,2026-01-29,cancelled
341,143,Customer 143,Niterói,BA,8,Webcam HD,Accessories,1,350.0,350.0,2026-01-17,completed
342,34,Customer 34,Curitiba,SP,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-07-28,completed
343,232,Customer 232,Salvador,MG,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-05-02,completed
344,314,Customer 314,Niterói,SP,7,Headset Pro,Accessories,1,650.0,650.0,2026-02-09,completed
345,310,Customer 310,Rio de Janeiro,DF,2,Notebook Air,Computers,1,3800.0,3800.0,2026-07-08,completed
346,481,Customer 481,Niterói,RS,6,Mouse Wireless,Accessories,4,180.0,720.0,2026-04-21,completed
347,70,Customer 70,Belo Horizonte,PR,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-04-17,completed
348,93,Customer 93,Salvador,SP,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-03-24,cancelled
349,203,Customer 203,Belo Horizonte,SP,3,Monitor 24,Monitors,3,1200.0,3600.0,2026-02-17,completed
350,123,Customer 123,Porto Alegre,SP,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-08-21,completed
351,318,Customer 318,Porto Alegre,RJ,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-07-31,completed
352,183,Customer 183,Belo Horizonte,DF,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-04-14,completed
353,497,Customer 497,Rio de Janeiro,PR,5,Keyboard Mechanical,Accessories,4,450.0,1800.0,2026-03-30,completed
354,102,Customer 102,São Paulo,BA,8,Webcam HD,Accessories,2,350.0,700.0,2026-01-10,completed
355,452,Customer 452,Brasília,MG,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-05-05,completed
356,381,Customer 381,Rio de Janeiro,RJ,9,SSD 1TB,Storage,4,700.0,2800.0,2026-08-12,completed
357,30,Customer 30,Belo Horizonte,DF,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-03-09,cancelled
358,362,Customer 362,Brasília,DF,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-02-07,cancelled
359,284,Customer 284,Belo Horizonte,RJ,8,Webcam HD,Accessories,1,350.0,350.0,2026-07-28,cancelled
360,495,Customer 495,Niterói,PR,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-04-17,cancelled
361,156,Customer 156,Porto Alegre,PR,8,Webcam HD,Accessories,1,350.0,350.0,2026-03-11,completed
362,99,Customer 99,Porto Alegre,RS,10,USB Hub,Accessories,1,150.0,150.0,2026-03-10,completed
363,434,Customer 434,São Paulo,RS,2,Notebook Air,Computers,2,3800.0,7600.0,2026-06-11,completed
364,64,Customer 64,Brasília,SP,10,USB Hub,Accessories,2,150.0,300.0,2026-07-18,cancelled
365,472,Customer 472,Salvador,MG,7,Headset Pro,Accessories,1,650.0,650.0,2026-03-28,cancelled
366,151,Customer 151,Salvador,PR,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-07-10,completed
367,450,Customer 450,Niterói,SP,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-08-19,completed
368,383,Customer 383,Brasília,PR,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-06-18,completed
369,194,Customer 194,Niterói,DF,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-07-26,completed
370,58,Customer 58,São Paulo,DF,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-04-04,completed
371,390,Customer 390,São Paulo,SP,8,Webcam HD,Accessories,2,350.0,700.0,2026-05-16,completed
372,418,Customer 418,Rio de Janeiro,BA,7,Headset Pro,Accessories,1,650.0,650.0,2026-08-11,completed
373,79,Customer 79,Curitiba,DF,9,SSD 1TB,Storage,1,700.0,700.0,2026-03-17,completed
374,410,Customer 410,Rio de Janeiro,RJ,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-08-22,completed
375,469,Customer 469,São Paulo,DF,9,SSD 1TB,Storage,4,700.0,2800.0,2026-06-08,completed
376,282,Customer 282,Belo Horizonte,RS,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-02-26,completed
377,32,Customer 32,São Paulo,SP,2,Notebook Air,Computers,1,3800.0,3800.0,2026-08-11,completed
378,183,Customer 183,Belo Horizonte,DF,10,USB Hub,Accessories,1,150.0,150.0,2026-05-16,completed
379,313,Customer 313,Rio de Janeiro,RS,8,Webcam HD,Accessories,1,350.0,350.0,2026-06-07,completed
380,432,Customer 432,Porto Alegre,RS,7,Headset Pro,Accessories,2,650.0,1300.0,2026-07-11,cancelled
381,475,Customer 475,Porto Alegre,SP,2,Notebook Air,Computers,1,3800.0,3800.0,2026-05-30,completed
382,236,Customer 236,Porto Alegre,RS,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-01-22,completed
383,473,Customer 473,Belo Horizonte,PR,9,SSD 1TB,Storage,1,700.0,700.0,2026-05-29,completed
384,62,Customer 62,Porto Alegre,RJ,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-07-04,completed
385,161,Customer 161,Brasília,SP,2,Notebook Air,Computers,2,3800.0,7600.0,2026-05-28,completed
386,82,Customer 82,Belo Horizonte,BA,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-06-10,completed
387,361,Customer 361,Salvador,DF,10,USB Hub,Accessories,1,150.0,150.0,2026-07-03,completed
388,382,Customer 382,Brasília,BA,2,Notebook Air,Computers,3,3800.0,11400.0,2026-08-12,completed
389,249,Customer 249,Salvador,MG,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-05-21,completed
390,469,Customer 469,São Paulo,DF,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-05-02,cancelled
391,244,Customer 244,Porto Alegre,SP,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-01-24,cancelled
392,487,Customer 487,Niterói,RS,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-04-11,completed
393,114,Customer 114,Belo Horizonte,MG,8,Webcam HD,Accessories,2,350.0,700.0,2026-02-27,completed
394,299,Customer 299,Niterói,MG,10,USB Hub,Accessories,1,150.0,150.0,2026-01-13,completed
395,449,Customer 449,Curitiba,DF,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-04-29,completed
396,401,Customer 401,Brasília,RJ,9,SSD 1TB,Storage,3,700.0,2100.0,2026-01-15,completed
397,391,Customer 391,Porto Alegre,RJ,10,USB Hub,Accessories,1,150.0,150.0,2026-06-28,completed
398,97,Customer 97,São Paulo,RS,9,SSD 1TB,Storage,3,700.0,2100.0,2026-06-02,completed
399,174,Customer 174,Porto Alegre,RJ,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-03-14,cancelled
400,465,Customer 465,Rio de Janeiro,DF,10,USB Hub,Accessories,2,150.0,300.0,2026-06-10,completed
401,213,Customer 213,Salvador,BA,7,Headset Pro,Accessories,3,650.0,1950.0,2026-05-24,completed
402,23,Customer 23,São Paulo,SP,8,Webcam HD,Accessories,2,350.0,700.0,2026-05-01,completed
403,108,Customer 108,Porto Alegre,PR,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-05-08,completed
404,194,Customer 194,Niterói,DF,2,Notebook Air,Computers,1,3800.0,3800.0,2026-02-01,completed
405,374,Customer 374,Niterói,RJ,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-01-28,completed
406,282,Customer 282,Belo Horizonte,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-03-07,cancelled
407,78,Customer 78,São Paulo,PR,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-07-11,completed
408,165,Customer 165,Belo Horizonte,RS,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-03-11,cancelled
409,381,Customer 381,Rio de Janeiro,RJ,2,Notebook Air,Computers,2,3800.0,7600.0,2026-06-23,cancelled
410,376,Customer 376,Rio de Janeiro,PR,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-02-11,completed
411,74,Customer 74,São Paulo,RJ,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-07-11,completed
412,192,Customer 192,Porto Alegre,BA,2,Notebook Air,Computers,2,3800.0,7600.0,2026-03-15,completed
413,353,Customer 353,Niterói,DF,2,Notebook Air,Computers,1,3800.0,3800.0,2026-07-18,completed
414,121,Customer 121,Belo Horizonte,PR,8,Webcam HD,Accessories,2,350.0,700.0,2026-04-25,completed
415,408,Customer 408,São Paulo,SP,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-01-27,completed
416,139,Customer 139,Niterói,BA,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-07-16,completed
417,89,Customer 89,Salvador,BA,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-02-13,completed
418,360,Customer 360,Porto Alegre,BA,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-04-04,cancelled
419,157,Customer 157,São Paulo,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-02-11,completed
420,8,Customer 8,Porto Alegre,SP,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-02-01,completed
421,185,Customer 185,Belo Horizonte,SP,10,USB Hub,Accessories,1,150.0,150.0,2026-07-25,completed
422,30,Customer 30,Belo Horizonte,DF,10,USB Hub,Accessories,1,150.0,150.0,2026-07-02,completed
423,322,Customer 322,Rio de Janeiro,RS,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-05-31,completed
424,236,Customer 236,Porto Alegre,RS,7,Headset Pro,Accessories,2,650.0,1300.0,2026-08-27,cancelled
425,455,Customer 455,Curitiba,BA,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-07-18,completed
426,381,Customer 381,Rio de Janeiro,RJ,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-04-21,completed
427,239,Customer 239,Niterói,BA,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-05-19,completed
428,226,Customer 226,Niterói,RJ,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-04-08,completed
429,419,Customer 419,Niterói,SP,10,USB Hub,Accessories,1,150.0,150.0,2026-06-03,completed
430,99,Customer 99,Porto Alegre,RS,8,Webcam HD,Accessories,1,350.0,350.0,2026-02-23,cancelled
431,498,Customer 498,Niterói,MG,7,Headset Pro,Accessories,4,650.0,2600.0,2026-07-04,completed
432,81,Customer 81,Brasília,RJ,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-08-01,completed
433,135,Customer 135,Salvador,SP,9,SSD 1TB,Storage,2,700.0,1400.0,2026-06-29,completed
434,216,Customer 216,Niterói,BA,4,Monitor 27,Monitors,4,1800.0,7200.0,2026-08-13,completed
435,149,Customer 149,Salvador,DF,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-05-27,completed
436,374,Customer 374,Niterói,RJ,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-02-16,cancelled
437,202,Customer 202,Brasília,RS,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-07-02,completed
438,336,Customer 336,Salvador,BA,2,Notebook Air,Computers,3,3800.0,11400.0,2026-06-12,completed
439,406,Customer 406,Curitiba,RS,10,USB Hub,Accessories,1,150.0,150.0,2026-02-23,cancelled
440,385,Customer 385,Rio de Janeiro,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-08-07,completed
441,408,Customer 408,São Paulo,SP,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-08-27,cancelled
442,172,Customer 172,Rio de Janeiro,RS,10,USB Hub,Accessories,2,150.0,300.0,2026-03-08,completed
443,215,Customer 215,Porto Alegre,DF,10,USB Hub,Accessories,2,150.0,300.0,2026-01-02,completed
444,388,Customer 388,Salvador,SP,8,Webcam HD,Accessories,2,350.0,700.0,2026-03-02,cancelled
445,190,Customer 190,Niterói,BA,8,Webcam HD,Accessories,3,350.0,1050.0,2026-05-19,cancelled
446,339,Customer 339,São Paulo,RJ,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-02-20,completed
447,498,Customer 498,Niterói,MG,9,SSD 1TB,Storage,1,700.0,700.0,2026-03-28,completed
448,449,Customer 449,Curitiba,DF,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-02-19,cancelled
449,45,Customer 45,Rio de Janeiro,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-07-03,completed
450,79,Customer 79,Curitiba,DF,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-06-28,completed
451,98,Customer 98,Porto Alegre,BA,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-02-11,completed
452,371,Customer 371,Niterói,PR,9,SSD 1TB,Storage,2,700.0,1400.0,2026-04-25,completed
453,346,Customer 346,Niterói,RJ,2,Notebook Air,Computers,4,3800.0,15200.0,2026-06-26,completed
454,327,Customer 327,São Paulo,RS,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-04-09,cancelled
455,123,Customer 123,Porto Alegre,SP,10,USB Hub,Accessories,3,150.0,450.0,2026-01-18,completed
456,485,Customer 485,Belo Horizonte,RS,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-06-30,completed
457,101,Customer 101,Salvador,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-02-01,completed
458,119,Customer 119,São Paulo,RJ,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-04-21,cancelled
459,454,Customer 454,Rio de Janeiro,MG,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-02-20,completed
460,301,Customer 301,Niterói,RJ,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-03-05,completed
461,68,Customer 68,Niterói,SP,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-03-07,completed
462,465,Customer 465,Rio de Janeiro,DF,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-04-07,cancelled
463,200,Customer 200,Brasília,RJ,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-06-01,completed
464,394,Customer 394,Curitiba,DF,7,Headset Pro,Accessories,2,650.0,1300.0,2026-02-08,cancelled
465,106,Customer 106,Salvador,PR,4,Monitor 27,Monitors,4,1800.0,7200.0,2026-02-08,completed
466,125,Customer 125,Salvador,RS,9,SSD 1TB,Storage,1,700.0,700.0,2026-07-23,completed
467,26,Customer 26,Porto Alegre,MG,9,SSD 1TB,Storage,4,700.0,2800.0,2026-05-06,completed
468,50,Customer 50,Salvador,RS,7,Headset Pro,Accessories,2,650.0,1300.0,2026-03-15,cancelled
469,65,Customer 65,Belo Horizonte,DF,2,Notebook Air,Computers,3,3800.0,11400.0,2026-05-25,completed
470,53,Customer 53,Niterói,BA,8,Webcam HD,Accessories,4,350.0,1400.0,2026-08-13,completed
